"ejercicio_presupuestario","Trimestre","finalidad_id","finalidad_desc","funcion_id","funcion_desc","jurisdiccion_id","jurisdiccion_desc","subjurisdiccion_id","subjurisdiccion_desc","servicio_id","servicio_desc","programa_id","programa_desc","subprograma_id","subprograma_desc",tipo_medicion,"medicion_fisica_id","medicion_fisica_desc","unidad_medida_id","unidad_medida_desc","totalizador_avance_fisico","programacion_inicial","programacion_inicial_ajustada","ejecutado_vigente_trim4","ejecutado_acumulado_trim4","causa_desvio","causa_desvio_detalle","ultima_actualizacion_fecha"
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",20,"Atención Ex-Cajas Provinciales",0,"Atención Ex-Cajas Provinciales","Meta",71,"Atención de Jubilaciones",5,"Jubilado","Promedio",96.202,96.136,94.639,96.015,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",20,"Atención Ex-Cajas Provinciales",0,"Atención Ex-Cajas Provinciales","Meta",72,"Atención de Pensiones",53,"Pensionado","Promedio",27.440,27.250,26.993,27.315,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",21,"Atención Pensiones Ex-Combatientes y Régimen Reparatorio Ley Nº26.913",0,"Atención Pensiones Ex-Combatientes y Régimen Reparatorio Ley Nº26.913","Meta",317,"Atención de Pensiones Ex-Combatientes",53,"Pensionado","Promedio",22.476,22.432,22.413,22.428,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",21,"Atención Pensiones Ex-Combatientes y Régimen Reparatorio Ley Nº26.913",0,"Atención Pensiones Ex-Combatientes y Régimen Reparatorio Ley Nº26.913","Meta",3061,"Atención de Pensiones ex - Presos Políticos",53,"Pensionado","Promedio",5.737,5.715,5.848,5.741,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",30,"Pensión Universal para el Adulto Mayor",0,"Pensión Universal para el Adulto Mayor","Meta",3719,"Pensión Universal para el Adulto Mayor",53,"Pensionado","Promedio",129.613,144.020,149.267,133.920,"Otras Causas","Se observa una ejecución inferior a las metas programadas oportunamente, debido a factores que resultaron imponderables al momento de realizar la programación del trimestre.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",31,"Pensiones No Contributivas (Decreto N° 746/2017)",0,"Pensiones No Contributivas (Decreto N° 746/2017)","Meta",318,"Atención de Pensiones Madres de 7 o más Hijos",53,"Pensionado","Promedio",297.789,296.252,298.885,297.875,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",31,"Pensiones No Contributivas (Decreto N° 746/2017)",0,"Pensiones No Contributivas (Decreto N° 746/2017)","Meta",319,"Atención de Pensiones Otorgadas por Legisladores",53,"Pensionado","Promedio",60.796,60.903,59.215,60.881,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",31,"Pensiones No Contributivas (Decreto N° 746/2017)",0,"Pensiones No Contributivas (Decreto N° 746/2017)","Meta",1226,"Atención de Pensiones Leyes Especiales",53,"Pensionado","Promedio",1.385,1.324,1.335,1.344,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",3,"Seguridad Social",85,"Ministerio de Salud y Desarrollo Social",0,"Ministerio de Salud y Desarrollo Social",850,"Administración Nacional de la Seguridad Social",31,"Pensiones No Contributivas (Decreto N° 746/2017)",0,"Pensiones No Contributivas (Decreto N° 746/2017)","Meta",1449,"Atención Pensiones por Vejez",53,"Pensionado","Promedio",1.653,1.709,1.504,1.632,"Otras Causas","Desvío no significativo.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",161,"Servicio Bibliográfico",188,"Consulta Bibliográfica","Suma",700.000,700.000,112.576,457.756,"Atraso no corregible","Se realizarón menor cantidad de consultas al acervo bibliográfico.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",161,"Servicio Bibliográfico",577,"Usuario","Suma",1.200.000,1.200.000,245.221,908.922,"Atraso no corregible","Disminución en la catidad de usuarios.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",165,"Visitas Guiadas",45,"Visitante","Suma",2.000,2.000,891,4.340,"La Mejora es Temporal","Mayor partcipacion de escuelas en la actividad ""La BCN va a la escuela"".",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",882,"Estudios e Investigaciones",677,"Documento Producido","Suma",10.000,10.000,2.957,12.767,"La Mejora es Temporal","finalización de trabajo pendiente.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",884,"Traducción de Textos",872,"Palabra","Suma",800.000,800.000,206.676,1.259.906,"La Mejora es Temporal","los trabajos de traducción aumentan.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",1603,"Servicio Edición e Impresión",148,"Publicación","Suma",90,90,24,94,"Atraso no corregible","Se finlizaron publicaciones que estaban pendientes en los trimestres anteriores.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",1604,"Servicio de Microfilmación",782,"Fotograma","Suma",400.000,400.000,100.464,320.001,"Atraso no corregible","se encuentra pendientes trabajos de digitalización.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",1,"Poder Legislativo Nacional",0,"Poder Legislativo Nacional",314,"Biblioteca del Congreso",18,"Asistencia Bibliográfica",0,"Asistencia Bibliográfica","Meta",1605,"Taller de Extensión Cultural",583,"Participante","Suma",12.300,12.300,5.701,23.603,"La Mejora es Temporal","los talleres organizados en el marco de la 45ª Feria Internacional del Libro en Buenos Aires incrementaron la cantidad de participantes.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",107,"Administración de Parques Nacionales",19,"Formación y Capacitación",0,"Formación y Capacitación","Indicador",38,"Tasa de Guardaparques en Proceso de Capacitación",1187,"Porcentaje","Suma",90,90,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",107,"Administración de Parques Nacionales",19,"Formación y Capacitación",0,"Formación y Capacitación","Meta",1023,"Cursos de Capacitación",237,"Cursante","Suma",2.500,1.500,340,1.590,"Otras Causas","Se abrieron 6 cursos virt. es autogestionados que fueron diseñados y programados por la Dirección Nacional de Operaciones a través de la Coordinación de Parques Seguros, dada la limitante presupuestaria, la cantidad de personal que se ha volcado a las capacitaciones virt. es ha crecido, ampliando así la cantidad de personal capacitado en dicho período. La temática de los mismos es el manejo seguro de las áreas protegidas mediante el conocimiento de los protocolos de seguridad emitidos por la Coordinación de Parques Seguros.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",107,"Administración de Parques Nacionales",19,"Formación y Capacitación",0,"Formación y Capacitación","Meta",3051,"Formación de Guardaparque Asistente",60,"Egresado","Suma",60,22,19,41,"Otras Causas","Error en la Programación. La fecha de egreso de la promoción en curso está programada para el mes de abril.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",,,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,,0,0,"Otras causas","REFORMULACION DE PROYECTO",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",590,"Atención Médica a Deportistas",1119,"Prestación Efectuada","Suma",,,0,11.217,"Otras causas","Se llevaron a cabo atenciones de deportistas afectados al Proyecto Dakar 2022",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",1723,"Asistencia Técnica a Deportistas",829,"Técnico","Promedio",,,0,400,"Otras Causas","Mayor cantidad de asistencia a técnicos de la estimada",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",1724,"Asistencia Técnico Financiera a Clubes y Organizaciones No Gubernamentales",1789,"Institución Asistida","Suma",,,0,279,"Otras causas","El desvío se debe a que los expedientes que corresponden al Programa Clubes Argentinos, se encuentran, aún, realizando el circuito administrativo pertinente.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",1725,"Organización de Juegos Deportivos",583,"Participante","Suma",,,0,1.393,"Otras causas","No se presentan desvíos, respecto de lo programado.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3715,"Asistencia Técnica y Financiera para Fortalecimiento Edilicio Deportivo",1789,"Institución Asistida","Suma",,,0,0,"Otras Causas","El desvío se debe al reordenamiento administrativo y puesta en funcionamiento de la Agencia de Deporte Nacional.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3715,"Asistencia Técnica y Financiera para Fortalecimiento Edilicio Deportivo",1789,"Institución Asistida","Suma",,,0,0,"Otras causas","El desvío se debe al reordenamiento administrativo y puesta en funcionamiento de la Agencia de Deporte Nacional.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3716,"Prestación de Servicios Recreativos y Deportivos",1790,"Beneficiario","Suma",,,0,44.977,"Otras Causas","El desvío se debe a problemas económicos de las delegaciones provenientes del interior del país para contratar el transporte. Así también, el tiempo de estadía de los concurrentes es menor. El número de participantes de las escuelas es mucho menor al previsto, en los contingentes de campamentos y de las Jornadas Recreativas. Los grupos de Adultos Mayores no concurren por razones presupuestarias y climáticas.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3716,"Prestación de Servicios Recreativos y Deportivos",1790,"Beneficiario","Suma",,,0,44.977,"Otras causas","El desvío se debe a problemas económicos de las delegaciones provenientes del interior del país para contratar el transporte. Así también, el tiempo de estadía de los concurrentes es menor. El número de participantes de las escuelas es mucho menor al previsto, en los contingentes de campamentos y de las Jornadas Recreativas. Los grupos de Adultos Mayores no concurren por razones presupuestarias y climáticas.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3717,"Realización de Actividades Recreativas",1791,"Participante","Suma",,,0,7.813,"Otras Causas","El desvío se debe a problemas económicos de las delegaciones provenientes del interior del país para contratar el transporte. Así también, el tiempo de estadía de los concurrentes es menor. El número de participantes de las escuelas es mucho menor al previsto, en los contingentes de campamentos y de las Jornadas Recreativas. Los grupos de Adultos Mayores no concurren por razones presupuestarias y climáticas.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3717,"Realización de Actividades Recreativas",1791,"Participante","Suma",,,0,7.813,"Otras causas","El desvío se debe a problemas económicos de las delegaciones provenientes del interior del país para contratar el transporte. Así también, el tiempo de estadía de los concurrentes es menor. El número de participantes de las escuelas es mucho menor al previsto, en los contingentes de campamentos y de las Jornadas Recreativas. Los grupos de Adultos Mayores no concurren por razones presupuestarias y climáticas.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3874,"Becas de Instructores de Escuelas Deportivas",1600,"Instructor","Promedio",,,0,1.091,"Otras causas","Los motivos del desvío se deben a la falta de adhesión al Programa de las Provincias de Santa Cruz y La Pampa , como así tambíén Chubut -que si bien adhirió-, no realizó la cargade sus Escuelas en el trimestre.",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",0,"Presidencia de la Nación",120,"Agencia de Deporte Nacional",39,"Promoción del Deporte",0,"Promoción del Deporte","Meta",3875,"Participantes de Escuelas de Iniciación Deportiva",1791,"Participante","Promedio",,,0,25.475,"Otras Causas","Mayor cantidad de participantes en Escuelas de Iniciación",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",1,"Secretaría General",301,"Secretaría General de la Presidencia de la Nación",37,"Desarrollo del Deporte y del Alto Rendimiento Deportivo",0,"Desarrollo del Deporte y del Alto Rendimiento Deportivo","Meta",591,"Participación de Atletas en Competencias",476,"Atleta Participante","Suma",2.160,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",1,"Secretaría General",301,"Secretaría General de la Presidencia de la Nación",37,"Desarrollo del Deporte y del Alto Rendimiento Deportivo",0,"Desarrollo del Deporte y del Alto Rendimiento Deportivo","Meta",1353,"Becas a Deportistas",243,"Becario","Promedio",1.066,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,3,"SERVICIOS SOCIALES",4,"Educación y Cultura",20,"Presidencia de la Nación",1,"Secretaría General",301,"Secretaría General de la Presidencia de la Nación",37,"Desarrollo del Deporte y del Alto Rendimiento Deportivo",0,"Desarrollo del Deporte y del Alto Rendimiento Deportivo","Meta",1720,"Promoción del Deporte de Alto Rendimiento Deportivo - CENARD",826,"Ración Alimentaria","Suma",260.000,0,0,0,"Sin causa de desvío","",28 ene 20
